continentName,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,date,in_province_confirmedCount,in_province_suspectedCount,in_province_curedCount,in_province_deadCount
亚洲,Asia,中国,China,天津市,Tianjin,120000,136,0.0,133,3,2020-03-15,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,136,0.0,133,3,2020-03-16,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,136,0.0,133,3,2020-03-17,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,136,0.0,133,3,2020-03-18,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,136,0.0,133,3,2020-03-19,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,137,0.0,133,3,2020-03-20,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,137,0.0,133,3,2020-03-21,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,137,0.0,133,3,2020-03-22,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,141,0.0,133,3,2020-03-23,4.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,145,0.0,133,3,2020-03-24,4.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,145,0.0,133,3,2020-03-25,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,151,15.0,133,3,2020-03-26,6.0,15.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,155,15.0,133,3,2020-03-27,4.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,161,25.0,133,3,2020-03-28,6.0,10.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,166,25.0,133,3,2020-03-29,5.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,174,25.0,133,3,2020-03-30,8.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,174,25.0,135,3,2020-03-31,0.0,0.0,2.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,176,0.0,135,3,2020-04-01,2.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,176,0.0,135,3,2020-04-02,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,180,0.0,140,3,2020-04-03,4.0,0.0,5.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,180,0.0,144,3,2020-04-04,0.0,0.0,4.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,180,0.0,144,3,2020-04-05,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,180,0.0,144,3,2020-04-06,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,180,0.0,151,3,2020-04-07,0.0,0.0,7.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,180,0.0,152,3,2020-04-08,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,182,0.0,152,3,2020-04-09,2.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,183,0.0,158,3,2020-04-10,1.0,0.0,6.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,183,0.0,161,3,2020-04-11,0.0,0.0,3.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,183,48.0,161,3,2020-04-12,0.0,48.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,184,48.0,164,3,2020-04-13,1.0,0.0,3.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,185,48.0,168,3,2020-04-14,1.0,0.0,4.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,185,48.0,171,3,2020-04-15,0.0,0.0,3.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,186,48.0,172,3,2020-04-16,1.0,0.0,1.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,189,48.0,173,3,2020-04-17,3.0,0.0,1.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,189,48.0,173,3,2020-04-18,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,189,48.0,174,3,2020-04-19,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,天津市,Tianjin,120000,189,48.0,174,3,2020-04-20,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,1,0.0,0,0,2020-01-22,,,,
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,1,0.0,0,0,2020-01-23,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,2,0.0,0,0,2020-01-24,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,3,0.0,0,0,2020-01-25,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,4,0.0,0,0,2020-01-26,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,7,0.0,0,0,2020-01-27,3.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,11,0.0,0,0,2020-01-28,4.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,12,0.0,0,0,2020-01-29,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,17,0.0,0,0,2020-01-30,5.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,21,0.0,0,0,2020-01-31,4.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,26,0.0,0,0,2020-02-01,5.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,28,0.0,0,0,2020-02-02,2.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,31,0.0,1,0,2020-02-03,3.0,0.0,1.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,34,0.0,1,0,2020-02-04,3.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,34,0.0,1,0,2020-02-05,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,40,0.0,1,0,2020-02-06,6.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,43,0.0,5,0,2020-02-07,3.0,0.0,4.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,45,0.0,15,0,2020-02-08,2.0,0.0,10.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,45,0.0,13,0,2020-02-09,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,49,0.0,13,0,2020-02-10,4.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,53,0.0,22,0,2020-02-11,4.0,0.0,9.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,58,0.0,24,0,2020-02-12,5.0,0.0,2.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,64,0.0,24,0,2020-02-13,6.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,67,0.0,24,0,2020-02-14,3.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,70,0.0,33,0,2020-02-15,3.0,0.0,9.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,70,0.0,33,0,2020-02-16,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,70,0.0,35,0,2020-02-17,0.0,0.0,2.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,70,0.0,42,0,2020-02-18,0.0,0.0,7.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,71,0.0,42,0,2020-02-19,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,71,0.0,44,0,2020-02-20,0.0,0.0,2.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,71,0.0,48,0,2020-02-21,0.0,0.0,4.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,71,0.0,48,0,2020-02-22,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,71,0.0,56,0,2020-02-23,0.0,0.0,8.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,71,0.0,58,0,2020-02-24,0.0,0.0,2.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,71,0.0,61,0,2020-02-25,0.0,0.0,3.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,71,0.0,65,0,2020-02-26,0.0,0.0,4.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,72,0.0,68,0,2020-02-27,1.0,0.0,3.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,72,0.0,68,0,2020-02-28,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,73,0.0,69,0,2020-02-29,1.0,0.0,1.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,73,0.0,69,0,2020-03-01,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,74,0.0,69,0,2020-03-02,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,74,0.0,69,0,2020-03-03,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,69,0,2020-03-04,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,69,0,2020-03-05,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,71,0,2020-03-06,0.0,0.0,2.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,71,0,2020-03-07,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,71,0,2020-03-08,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,71,0,2020-03-09,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,71,0,2020-03-10,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,72,0,2020-03-11,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,72,0,2020-03-12,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,72,0,2020-03-13,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,73,0,2020-03-14,0.0,0.0,1.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,73,0,2020-03-15,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-16,0.0,0.0,2.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-17,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-18,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-19,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-20,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-21,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-22,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-23,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-24,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-25,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-26,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-27,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-28,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-29,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-30,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-03-31,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-01,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-02,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-03,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-04,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-05,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-06,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-07,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-08,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-09,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-10,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-11,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-12,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-13,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-14,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-15,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-16,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-17,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-18,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-19,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,宁夏回族自治区,Ningxia,640000,75,0.0,75,0,2020-04-20,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,1,4.0,0,0,2020-01-22,,,,
亚洲,Asia,中国,China,安徽省,Anhui,340000,9,4.0,0,0,2020-01-23,8.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,15,0.0,0,0,2020-01-24,6.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,39,0.0,0,0,2020-01-25,24.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,60,0.0,0,0,2020-01-26,21.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,70,0.0,0,0,2020-01-27,10.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,106,0.0,0,0,2020-01-28,36.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,152,0.0,2,0,2020-01-29,46.0,0.0,2.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,200,0.0,2,0,2020-01-30,48.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,237,0.0,3,0,2020-01-31,37.0,0.0,1.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,297,0.0,5,0,2020-02-01,60.0,0.0,2.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,340,0.0,7,0,2020-02-02,43.0,0.0,2.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,408,0.0,14,0,2020-02-03,68.0,0.0,7.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,480,0.0,20,0,2020-02-04,72.0,0.0,6.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,530,0.0,23,0,2020-02-05,50.0,0.0,3.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,591,0.0,34,0,2020-02-06,61.0,0.0,11.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,665,0.0,47,0,2020-02-07,74.0,0.0,13.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,733,0.0,59,0,2020-02-08,68.0,0.0,12.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,779,0.0,72,1,2020-02-09,46.0,0.0,13.0,1.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,830,0.0,88,3,2020-02-10,51.0,0.0,16.0,2.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,860,0.0,105,4,2020-02-11,30.0,0.0,17.0,1.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,889,0.0,127,4,2020-02-12,29.0,0.0,22.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,910,0.0,157,5,2020-02-13,21.0,0.0,30.0,1.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,934,0.0,193,6,2020-02-14,24.0,0.0,36.0,1.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,950,0.0,221,6,2020-02-15,16.0,0.0,28.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,962,0.0,255,6,2020-02-16,12.0,0.0,34.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,973,0.0,280,6,2020-02-17,11.0,0.0,25.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,982,0.0,361,6,2020-02-18,9.0,0.0,81.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,986,0.0,413,6,2020-02-19,4.0,0.0,52.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,987,0.0,474,6,2020-02-20,1.0,0.0,61.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,988,0.0,539,6,2020-02-21,1.0,0.0,65.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,989,0.0,597,6,2020-02-22,1.0,0.0,58.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,989,0.0,637,6,2020-02-23,0.0,0.0,40.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,989,0.0,663,6,2020-02-24,0.0,0.0,26.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,989,0.0,712,6,2020-02-25,0.0,0.0,49.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,989,0.0,744,6,2020-02-26,0.0,0.0,32.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,989,0.0,792,6,2020-02-27,0.0,0.0,48.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,821,6,2020-02-28,1.0,0.0,29.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,868,6,2020-02-29,0.0,0.0,47.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,873,6,2020-03-01,0.0,0.0,5.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,917,6,2020-03-02,0.0,0.0,44.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,936,6,2020-03-03,0.0,0.0,19.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,956,6,2020-03-04,0.0,0.0,20.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,970,6,2020-03-05,0.0,0.0,14.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,979,6,2020-03-06,0.0,0.0,9.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,979,6,2020-03-07,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-08,0.0,0.0,5.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-09,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-10,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-11,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-12,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-13,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-14,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-15,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-16,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-17,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-18,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-19,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-20,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-21,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-22,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-23,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-24,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-25,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-26,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-27,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-28,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-29,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-30,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-03-31,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-04-01,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-04-02,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-04-03,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-04-04,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-04-05,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-04-06,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-04-07,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,990,0.0,984,6,2020-04-08,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,991,0.0,984,6,2020-04-09,1.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,991,0.0,984,6,2020-04-10,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,991,0.0,984,6,2020-04-11,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,991,0.0,984,6,2020-04-12,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,991,0.0,984,6,2020-04-13,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,991,0.0,984,6,2020-04-14,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,991,0.0,984,6,2020-04-15,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,991,0.0,984,6,2020-04-16,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,991,0.0,984,6,2020-04-17,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,991,0.0,984,6,2020-04-18,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,991,0.0,984,6,2020-04-19,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,安徽省,Anhui,340000,991,0.0,984,6,2020-04-20,0.0,0.0,0.0,0.0
亚洲,Asia,中国,China,山东省,Shandong,370000,2,0.0,0,0,2020-01-22,,,,
亚洲,Asia,中国,China,山东省,Shandong,370000,6,2.0,0,0,2020-01-23,4.0,2.0,0.0,0.0
亚洲,Asia,中国,China,山东省,Shandong,370000,15,0.0,0,0,2020-01-24,9.0,0.0,0.0,0.0
亚洲,Asia,中国,China,山东省,Shandong,370000,27,0.0,0,0,2020-01-25,12.0,0.0,0.0,0.0
亚洲,Asia,中国,China,山东省,Shandong,370000,46,0.0,0,0,2020-01-26,19.0,0.0,0.0,0.0
亚洲,Asia,中国,China,山东省,Shandong,370000,75,0.0,1,0,2020-01-27,29.0,0.0,1.0,0.0
